13780,1,90.78,2000-12-02
13784,1,94.56,2000-02-11
13791,1,71.77,2000-10-13
13794,1,90.49,2000-12-03
13798,1,63.13,2000-08-20
13804,1,82.71,2000-10-22
13806,1,81.31,2000-03-14
13807,1,85.37,2000-06-16
13808,1,90.18,2000-11-21
13811,1,86.85,2000-01-21
13814,1,97.46,2000-12-18
13815,1,96.42,2000-12-22
13817,1,75.31,2000-01-30
13821,1,85.78,2000-11-16
13822,1,71.95,2000-08-28
13823,1,95.11,2000-08-15
13825,1,73.38,2000-04-20
13827,1,67.08,2000-09-08
13829,1,63.12,2000-03-02
13832,1,74.85,2000-03-30
13833,1,80.72,2000-01-04
13834,1,60.03,2000-01-02
13841,1,64.61,2000-07-30
13843,1,83.97,2000-01-27
13845,1,68.88,2000-12-18
13846,1,65.46,2000-07-17
13848,1,61.98,2000-04-07
13849,1,63.98,2000-04-19
13852,1,97.53,2000-02-16
13854,1,72.26,2000-04-10
13855,1,75.48,2000-10-13
13856,1,83.74,2000-06-02
13858,1,71.09,2000-10-23
13862,1,80.47,2000-06-13
13863,1,93.05,2000-09-01
13865,1,95.34,2000-04-02
13867,1,65.68,2000-10-31
13868,1,94.6,2000-10-12
13870,1,67.69,2000-03-04
13874,1,93.66,2000-10-26
13878,1,64.38,2000-06-23
13879,1,97.83,2000-10-12
13880,1,79.43,2000-07-18
13884,1,89.18,2000-04-16
13889,1,69.88,2000-06-22
13893,1,85.13,2000-06-16
13894,1,83.66,2000-11-16
13896,1,89.46,2000-07-08
13897,1,90.19,2000-11-30
13900,1,78.68,2000-01-22
13902,1,97.14,2000-11-05
13903,1,64.16,2000-04-23
13905,1,72.43,2000-05-30
13906,1,73.53,2000-05-19
13908,1,97.74,2000-08-31
13910,1,68.14,2000-11-01
13913,1,60.19,2000-01-22
13916,1,87.73,2000-12-30
13918,1,97.09,2000-05-18
13919,1,66.72,2000-09-18
13920,1,93.9,2000-03-09
13921,1,83.7,2000-02-17
13924,1,99.91,2000-08-19
13927,1,98.19,2000-01-14
13930,1,63.2,2000-03-22
13933,1,84.11,2000-11-14
13936,1,94.68,2000-05-28
13937,1,73.03,2000-07-06
13940,1,63.99,2000-06-01
13941,1,81.99,2000-12-12
13942,1,81.99,2000-04-03
13945,1,78.09,2000-12-29
13947,1,75.54,2000-07-02
13949,1,85.29,2000-08-15
13952,1,65.79,2000-12-07
13959,1,91.51,2000-06-22
13963,1,73.0,2000-07-07
13971,1,69.29,2000-05-08
13972,1,96.19,2000-05-28
13976,1,72.97,2000-10-25
13977,1,79.78,2000-03-13
13983,1,61.27,2000-03-23
13985,1,94.76,2000-03-27
13989,1,72.43,2000-01-25
13990,1,92.93,2000-06-02
14007,1,89.16,2000-03-21
14011,1,69.77,2000-08-25
14013,1,92.3,2000-05-03
14017,1,73.78,2000-12-24
14019,1,79.28,2000-04-03
14022,1,78.34,2000-08-27
14027,1,91.26,2000-03-24
14028,1,62.92,2000-11-14
14029,1,74.21,2000-07-11
14031,1,60.62,2000-10-12
14033,1,83.22,2000-12-02
14039,1,89.73,2000-01-26
14040,1,68.98,2000-04-10
14043,1,88.27,2000-01-02
14046,1,99.75,2000-05-15
14049,1,90.53,2000-10-12
14054,1,86.12,2000-04-19
14056,1,78.9,2000-01-11
14057,1,94.54,2000-11-10
14058,1,86.18,2000-02-20
14059,1,86.62,2000-11-21
14060,1,70.15,2000-08-28
14062,1,79.01,2000-01-29
14068,1,80.37,2000-07-12
14069,1,73.56,2000-06-05
14070,1,74.28,2000-05-22
14072,1,67.84,2000-10-30
14077,1,63.61,2000-12-08
14078,1,91.24,2000-05-12
14079,1,61.1,2000-06-20
14085,1,91.01,2000-08-17
14086,1,60.83,2000-08-31
14089,1,98.82,2000-04-16
14092,1,95.72,2000-05-11
14093,1,65.0,2000-09-14
14094,1,73.45,2000-02-20
14097,1,64.34,2000-10-07
14098,1,62.73,2000-11-28
14100,1,78.52,2000-06-07
14101,1,76.8,2000-08-16
14106,1,95.1,2000-05-09
14107,1,60.92,2000-09-09
14109,1,82.05,2000-03-04
14114,1,81.4,2000-10-08
14116,1,99.33,2000-05-25
14117,1,88.01,2000-10-08
14118,1,78.22,2000-01-31
14119,1,94.0,2000-08-27
14120,1,82.04,2000-09-22
14123,1,69.91,2000-07-25
14124,1,88.05,2000-10-17
14132,1,69.32,2000-10-26
14133,1,93.06,2000-01-01
14136,1,63.37,2000-05-06
14137,1,74.82,2000-02-17
14139,1,99.7,2000-07-03
14148,1,83.89,2000-01-15
14149,1,86.62,2000-01-29
14150,1,90.83,2000-02-07
14152,1,60.93,2000-08-06
14158,1,73.13,2000-01-27
14159,1,99.87,2000-06-09
14162,1,95.58,2000-09-09
14163,1,65.95,2000-09-14
14164,1,92.74,2000-03-07
14165,1,68.62,2000-02-04
14166,1,69.13,2000-02-24
14167,1,95.94,2000-01-03
14173,1,64.28,2000-09-26
14178,1,68.84,2000-12-27
14183,1,74.33,2000-02-02
14185,1,74.51,2000-10-05
14186,1,95.01,2000-06-08
14190,1,74.0,2000-03-02
14191,1,75.94,2000-03-12
14192,1,76.86,2000-03-17
14193,1,76.9,2000-03-19
14194,1,69.43,2000-03-14
14196,1,88.27,2000-09-26
14199,1,77.37,2000-04-06
14201,1,82.64,2000-12-27
14203,1,80.36,2000-02-27
14205,1,68.42,2000-12-03
14210,1,90.53,2000-05-15
14212,1,69.97,2000-07-22
14214,1,68.57,2000-10-07
14219,1,67.75,2000-10-13
14223,1,79.17,2000-11-16
14226,1,67.63,2000-08-12
14227,1,65.62,2000-07-15
14234,1,70.09,2000-08-08
14238,1,94.02,2000-07-09
14239,1,85.3,2000-02-19
14240,1,74.5,2000-11-10
14250,1,70.06,2000-07-17
14255,1,82.54,2000-04-15
14256,1,80.78,2000-04-03
14257,1,91.93,2000-04-08
14264,1,70.52,2000-02-11
14265,1,82.08,2000-03-09
14269,1,91.79,2000-01-17
14271,1,81.34,2000-04-12
14272,1,68.18,2000-03-22
14273,1,63.48,2000-09-25
14274,1,92.48,2000-12-18
14275,1,85.87,2000-09-22
14276,1,99.12,2000-02-11
14282,1,80.89,2000-06-20
14283,1,74.6,2000-08-19
14284,1,89.28,2000-10-28
14286,1,71.09,2000-04-16
14289,1,75.0,2000-11-13
14293,1,74.08,2000-11-13
14296,1,65.26,2000-08-03
14301,1,85.11,2000-03-25
14304,1,62.92,2000-05-30
14305,1,66.24,2000-11-28
14306,1,92.24,2000-07-31
14314,1,80.59,2000-06-29
14317,1,99.43,2000-09-02
14318,1,77.02,2000-12-13
14319,1,68.61,2000-12-30
14321,1,79.6,2000-03-21
14326,1,88.25,2000-04-18
14327,1,94.72,2000-07-08
14332,1,71.96,2000-11-14
14333,1,76.14,2000-12-25
14334,1,99.01,2000-11-08
14335,1,95.88,2000-05-20
14341,1,85.08,2000-05-23
14342,1,80.53,2000-01-27
14343,1,64.28,2000-10-23
14344,1,96.55,2000-10-11
14346,1,93.94,2000-04-28
14347,1,81.39,2000-09-22
14349,1,87.12,2000-05-18
14351,1,87.53,2000-08-25
14353,1,67.08,2000-03-27
14365,1,71.58,2000-03-18
14367,1,63.78,2000-01-29
14368,1,86.93,2000-12-15
14369,1,77.72,2000-06-23
14370,1,94.21,2000-06-15
14371,1,90.5,2000-05-06
14372,1,71.62,2000-06-26
14375,1,69.72,2000-12-15
14376,1,99.22,2000-08-13
14381,1,69.59,2000-09-02
14383,1,71.06,2000-08-31
14384,1,61.96,2000-07-19
14387,1,69.57,2000-04-15
14388,1,96.61,2000-08-10
14392,1,88.09,2000-05-24
14394,1,67.57,2000-08-09
14395,1,76.33,2000-07-22
14401,1,71.91,2000-06-29
14404,1,76.18,2000-10-14
14405,1,92.76,2000-06-10
14406,1,76.9,2000-04-23
14409,1,65.08,2000-07-24
14410,1,88.77,2000-07-26
14413,1,69.75,2000-06-16
14420,1,88.3,2000-07-03
14421,1,86.14,2000-11-25
14425,1,76.83,2000-11-11
14426,1,95.36,2000-04-01
14429,1,77.95,2000-07-13
14431,1,85.12,2000-11-10
14432,1,81.45,2000-09-02
14433,1,81.57,2000-01-19
14435,1,82.29,2000-01-24
14441,1,75.7,2000-11-17
14443,1,81.71,2000-11-01
14445,1,95.7,2000-06-14
14448,1,92.55,2000-06-02
14455,1,88.91,2000-03-30
14456,1,88.31,2000-09-16
14457,1,77.71,2000-04-14
14458,1,81.74,2000-01-11
14460,1,81.92,2000-09-07
14461,1,74.47,2000-01-15
14462,1,77.59,2000-08-07
14464,1,78.64,2000-12-24
14466,1,88.69,2000-12-03
14467,1,65.77,2000-08-30
14469,1,84.51,2000-09-04
14474,1,63.55,2000-12-10
14475,1,83.94,2000-05-07
14477,1,79.9,2000-09-11
14481,1,74.08,2000-08-14
14482,1,98.36,2000-11-03
14487,1,79.18,2000-04-22
14488,1,79.66,2000-01-13
14490,1,99.14,2000-05-27
14491,1,76.15,2000-09-29
14494,1,64.68,2000-06-06
14495,1,76.53,2000-12-09
14496,1,71.87,2000-01-02
14497,1,76.85,2000-08-01
14499,1,61.77,2000-05-27
14501,1,63.16,2000-01-18
14504,1,83.05,2000-07-10
14506,1,86.22,2000-03-15
14507,1,90.62,2000-09-12
14511,1,97.38,2000-02-10
14512,1,75.54,2000-07-14
14515,1,90.35,2000-08-09
14516,1,75.65,2000-09-10
14518,1,78.51,2000-02-07
14519,1,74.19,2000-08-14
14521,1,87.79,2000-08-04
14526,1,77.07,2000-08-30
14527,1,97.48,2000-11-08
14537,1,77.94,2000-11-29
14545,1,89.57,2000-07-30
14551,1,88.77,2000-04-15
14553,1,87.33,2000-04-18
14554,1,76.27,2000-06-22
14555,1,63.12,2000-05-20
14557,1,78.16,2000-08-19
14558,1,68.35,2000-01-03
14559,1,95.19,2000-05-26
14560,1,93.47,2000-07-22
14571,1,89.28,2000-07-31
14572,1,93.07,2000-09-20
14573,1,64.86,2000-06-27
14574,1,94.74,2000-10-11
14577,1,62.61,2000-01-28
14578,1,63.86,2000-11-25
14580,1,72.38,2000-01-17
14583,1,62.1,2000-01-15
14589,1,75.65,2000-10-11
14590,1,96.33,2000-06-12
14592,1,71.99,2000-01-15
14594,1,90.36,2000-09-19
14596,1,63.08,2000-05-19
14599,1,80.93,2000-08-29
14600,1,88.1,2000-01-23
14602,1,73.88,2000-08-14
14603,1,93.1,2000-10-29
14609,1,73.57,2000-04-02
14612,1,81.73,2000-04-14
14613,1,69.25,2000-03-24
14614,1,80.12,2000-10-10
14615,1,99.16,2000-09-04
14616,1,62.92,2000-12-02
14618,1,91.04,2000-01-01
14630,1,83.15,2000-02-05
14631,1,85.42,2000-11-13
14632,1,74.68,2000-08-29
14634,1,81.9,2000-04-06
14637,1,82.8,2000-03-23
14638,1,84.46,2000-06-19
14640,1,71.21,2000-07-01
14642,1,82.03,2000-08-31
14644,1,67.48,2000-12-19
14652,1,81.09,2000-06-14
14658,1,71.38,2000-07-29
14660,1,80.16,2000-10-18
14661,1,65.02,2000-08-11
14663,1,78.26,2000-06-09
14664,1,62.25,2000-08-04
14665,1,78.28,2000-04-30
14668,1,76.99,2000-10-27
14673,1,95.53,2000-11-14
14674,1,92.47,2000-02-27
14675,1,97.15,2000-02-24
14677,1,86.0,2000-06-14
14680,1,73.99,2000-04-29
14685,1,99.93,2000-02-02
14686,1,65.91,2000-09-24
14689,1,79.45,2000-08-21
14690,1,88.18,2000-01-20
14691,1,60.34,2000-04-01
14693,1,62.28,2000-11-03
14695,1,74.01,2000-08-03
14700,1,91.69,2000-03-02
14701,1,64.21,2000-01-29
14702,1,94.77,2000-12-21
14704,1,79.32,2000-09-10
14708,1,70.37,2000-04-22
14709,1,86.04,2000-08-04
14712,1,89.93,2000-02-05
14715,1,62.97,2000-04-21
14717,1,74.12,2000-09-19
14720,1,76.97,2000-04-17
14722,1,76.92,2000-08-28
14726,1,85.23,2000-05-17
14731,1,81.42,2000-03-19
14732,1,70.27,2000-06-05
14738,1,88.58,2000-04-11
14740,1,84.9,2000-10-02
14745,1,76.02,2000-01-12
14747,1,64.67,2000-01-26
14757,1,74.53,2000-08-04
14759,1,84.99,2000-09-02
14760,1,62.04,2000-03-26
14763,1,74.66,2000-10-12
14764,1,71.35,2000-05-22
14765,1,83.77,2000-05-24
14767,1,87.38,2000-06-21
14769,1,84.98,2000-11-08
14770,1,86.09,2000-09-05
14771,1,70.96,2000-04-04
14772,1,73.37,2000-10-08
14774,1,90.99,2000-09-17
14776,1,67.8,2000-04-27
14778,1,85.68,2000-03-26
14780,1,97.32,2000-01-03
14783,1,85.27,2000-10-24
14792,1,72.19,2000-03-23
14795,1,72.72,2000-03-08
14797,1,64.67,2000-11-10
14799,1,91.73,2000-07-25
14800,1,71.18,2000-11-21
14802,1,67.46,2000-09-10
14804,1,74.89,2000-03-12
14809,1,66.91,2000-01-22
14810,1,81.87,2000-03-01
14812,1,77.46,2000-11-15
14813,1,91.29,2000-03-31
14815,1,88.08,2000-05-26
14819,1,97.65,2000-10-24
14825,1,76.4,2000-11-14
14826,1,71.08,2000-03-14
14827,1,62.87,2000-12-13
14829,1,74.41,2000-11-16
14835,1,77.67,2000-06-01
14836,1,81.63,2000-08-17
14840,1,78.29,2000-03-12
14844,1,80.51,2000-04-12
14848,1,95.74,2000-01-04
14849,1,92.76,2000-10-04
14851,1,77.74,2000-12-16
14852,1,71.1,2000-01-04
14858,1,97.6,2000-01-19
14859,1,69.73,2000-09-21
14865,1,66.16,2000-04-08
14870,1,83.12,2000-10-21
14872,1,69.77,2000-08-21
14873,1,75.15,2000-07-26
14874,1,99.91,2000-01-19
14882,1,89.46,2000-11-08
14883,1,85.5,2000-11-27
14885,1,99.38,2000-04-25
14887,1,60.69,2000-08-07
14889,1,68.83,2000-12-06
14891,1,93.91,2000-11-19
14896,1,97.37,2000-09-06
14898,1,63.84,2000-06-07
14906,1,92.97,2000-04-24
14907,1,76.53,2000-09-16
14912,1,98.99,2000-07-11
14913,1,85.45,2000-05-13
14919,1,85.74,2000-05-17
14922,1,86.52,2000-01-22
14925,1,74.05,2000-07-17
14927,1,71.64,2000-06-01
14929,1,74.19,2000-06-09
14930,1,74.36,2000-05-23
14932,1,88.3,2000-08-24
14933,1,71.58,2000-06-21
14934,1,65.26,2000-02-28
14935,1,95.68,2000-10-12
14938,1,95.97,2000-04-22
14944,1,80.39,2000-01-21
14945,1,83.79,2000-11-06
14946,1,68.51,2000-08-21
14948,1,87.07,2000-11-09
14951,1,94.16,2000-11-21
14953,1,60.76,2000-07-06
14954,1,66.41,2000-06-30
14956,1,85.23,2000-04-04
14957,1,85.33,2000-06-24
14959,1,62.36,2000-04-01
14960,1,96.81,2000-05-14
14961,1,78.21,2000-09-26
14963,1,73.36,2000-08-19
14964,1,62.58,2000-10-06
14966,1,81.55,2000-12-07
14967,1,91.45,2000-04-09
14971,1,76.8,2000-10-10
14973,1,78.9,2000-09-14
14974,1,76.45,2000-10-28
14979,1,91.99,2000-08-10
14982,1,95.6,2000-09-14
14984,1,64.1,2000-03-09
14988,1,97.87,2000-11-02
14989,1,94.64,2000-05-17
14991,1,77.3,2000-01-22
14998,1,92.46,2000-11-10
15002,1,65.45,2000-04-26
15003,1,61.82,2000-04-25
15004,1,85.47,2000-02-21
15005,1,67.59,2000-11-05
15007,1,74.5,2000-03-28
15008,1,81.48,2000-01-04
15009,1,77.69,2000-01-17
15012,1,60.23,2000-12-30
15014,1,97.79,2000-05-13
15016,1,63.8,2000-09-27
15017,1,91.31,2000-12-18
15018,1,60.82,2000-09-01
15020,1,93.66,2000-08-03
15021,1,75.86,2000-11-29
15022,1,98.4,2000-01-20
15023,1,86.92,2000-10-05
15024,1,65.79,2000-01-20
15025,1,67.75,2000-02-17
15026,1,95.08,2000-12-29
15027,1,96.87,2000-10-05
15028,1,84.8,2000-07-20
15030,1,83.05,2000-03-14
15035,1,71.92,2000-02-27
15038,1,75.65,2000-06-07
15042,1,68.59,2000-12-12
15043,1,85.8,2000-07-31
15045,1,72.13,2000-01-08
15047,1,92.48,2000-02-11
15048,1,63.75,2000-04-13
15049,1,78.87,2000-05-04
15051,1,60.77,2000-06-20
15054,1,99.81,2000-09-28
15055,1,81.95,2000-10-05
15057,1,79.76,2000-07-06
15058,1,86.13,2000-06-13
15060,1,79.87,2000-01-27
15066,1,66.09,2000-09-21
15067,1,66.55,2000-02-17
15068,1,69.65,2000-12-08
15071,1,78.25,2000-03-05
15073,1,63.62,2000-08-30
15075,1,82.42,2000-07-31
15078,1,71.19,2000-03-31
15079,1,95.9,2000-10-25
15080,1,81.39,2000-05-03
15081,1,83.4,2000-01-21
15085,1,80.78,2000-05-09
15088,1,73.56,2000-04-18
15089,1,71.65,2000-10-13
15090,1,99.3,2000-03-24
15092,1,99.84,2000-04-01
15095,1,70.58,2000-02-28
15097,1,95.74,2000-06-18
15109,1,66.55,2000-08-09
15112,1,73.74,2000-03-24
15113,1,81.02,2000-01-02
15114,1,75.71,2000-01-14
15116,1,95.36,2000-06-12
15118,1,74.96,2000-02-13
15119,1,71.78,2000-05-23
15120,1,89.07,2000-05-29
15122,1,77.58,2000-08-19
15124,1,96.57,2000-12-08
15131,1,99.13,2000-12-01
15136,1,64.22,2000-06-04
15137,1,74.58,2000-12-07
15139,1,70.47,2000-03-04
15140,1,87.63,2000-12-30
15142,1,94.71,2000-05-16
15144,1,89.23,2000-04-26
15145,1,86.15,2000-07-04
15147,1,67.94,2000-05-03
15148,1,86.12,2000-05-18
15150,1,97.69,2000-09-28
15158,1,79.15,2000-10-10
15159,1,74.53,2000-08-15
15162,1,77.14,2000-02-27
15163,1,60.43,2000-05-20
15165,1,80.87,2000-02-01
15170,1,86.42,2000-09-02
15171,1,94.24,2000-04-22
15173,1,93.33,2000-04-06
15175,1,77.24,2000-04-22
15178,1,85.92,2000-05-15
15180,1,65.04,2000-02-18
15184,1,67.28,2000-06-05
15186,1,71.28,2000-07-22
15188,1,98.34,2000-12-30
15189,1,65.46,2000-12-02
15192,1,60.29,2000-01-28
15195,1,62.2,2000-04-11
15197,1,90.66,2000-09-05
15198,1,72.34,2000-06-27
15200,1,60.62,2000-06-21
15203,1,74.58,2000-05-03
15208,1,95.1,2000-08-31
15209,1,92.72,2000-10-02
15211,1,74.68,2000-03-08
15212,1,67.3,2000-03-07
15215,1,71.02,2000-03-30
15216,1,93.43,2000-10-23
15220,1,61.02,2000-10-08
15221,1,85.75,2000-09-26
15222,1,80.11,2000-01-28
15226,1,87.16,2000-10-07
15227,1,66.13,2000-01-21
15228,1,72.09,2000-02-21
15229,1,74.51,2000-03-07
15230,1,66.82,2000-03-06
15231,1,99.05,2000-10-18
15232,1,80.5,2000-07-21
15234,1,97.31,2000-10-27
15240,1,91.69,2000-10-03
15241,1,79.65,2000-04-22
15242,1,88.19,2000-01-20
15247,1,60.97,2000-04-20
15248,1,87.63,2000-02-21
15252,1,81.86,2000-03-29
15255,1,93.99,2000-04-11
15258,1,63.21,2000-01-10
15260,1,77.82,2000-04-02
15262,1,72.73,2000-02-16
15268,1,66.65,2000-10-09
15270,1,81.72,2000-03-10
15277,1,91.44,2000-09-07
15278,1,84.31,2000-07-07
15279,1,78.85,2000-08-30
15282,1,67.63,2000-07-24
15286,1,96.82,2000-05-08
15288,1,92.49,2000-10-20
15290,1,81.73,2000-09-21
15294,1,62.89,2000-10-07
15296,1,99.59,2000-12-22
15298,1,66.62,2000-01-30
15300,1,83.58,2000-01-17
15301,1,69.6,2000-01-15
15302,1,70.18,2000-05-10
15305,1,71.77,2000-12-14
15318,1,65.95,2000-04-06
15321,1,90.53,2000-12-17
15323,1,85.76,2000-06-15
15325,1,84.26,2000-05-21
15326,1,74.33,2000-01-20
15329,1,94.75,2000-09-23
15330,1,88.42,2000-07-18
15337,1,61.43,2000-06-24
15341,1,72.53,2000-03-17
15342,1,79.56,2000-12-28
15346,1,96.52,2000-11-10
15350,1,79.46,2000-03-05
15351,1,82.41,2000-06-10
15358,1,86.52,2000-03-29
15360,1,99.49,2000-03-30
15367,1,92.87,2000-08-06
15372,1,88.19,2000-10-26
15374,1,77.94,2000-08-10
15375,1,99.64,2000-01-25
15376,1,91.66,2000-10-12
15379,1,62.21,2000-09-01
15380,1,61.88,2000-02-05
15383,1,84.72,2000-01-12
15385,1,79.11,2000-06-19
15387,1,70.7,2000-05-21
15388,1,72.53,2000-05-14
15394,1,71.48,2000-10-13
15395,1,94.69,2000-03-20
15399,1,80.05,2000-04-30
15400,1,64.37,2000-01-04
15402,1,69.3,2000-07-21
15403,1,93.75,2000-10-20
15407,1,88.84,2000-08-25
15408,1,79.35,2000-06-28
15411,1,94.47,2000-03-25
15417,1,66.29,2000-11-14
15420,1,73.51,2000-04-22
15422,1,78.19,2000-06-25
15423,1,93.03,2000-06-15
15424,1,63.97,2000-04-14
15425,1,78.06,2000-05-04
15429,1,89.38,2000-01-15
15434,1,77.3,2000-11-01
15436,1,75.44,2000-03-23
15439,1,62.84,2000-05-27
15440,1,76.3,2000-12-05
15441,1,84.18,2000-01-10
15443,1,83.48,2000-03-29
15444,1,71.92,2000-06-11
15454,1,99.37,2000-09-17
15468,1,63.85,2000-08-16
15469,1,65.78,2000-04-24
15470,1,75.24,2000-05-06
15473,1,65.95,2000-10-02
15475,1,74.95,2000-11-12
15477,1,66.1,2000-01-11
15481,1,63.8,2000-08-23
15484,1,70.57,2000-05-01
15486,1,96.7,2000-02-13
15490,1,80.93,2000-09-24
15491,1,82.9,2000-11-06
15494,1,62.65,2000-05-16
15497,1,73.41,2000-08-04
15499,1,93.4,2000-07-12
15501,1,90.08,2000-09-26
15502,1,75.99,2000-04-16
15509,1,86.78,2000-11-14
15514,1,88.39,2000-06-10
15515,1,80.02,2000-02-03
15521,1,77.87,2000-08-03
15523,1,60.01,2000-02-05
15524,1,74.57,2000-09-15
15525,1,76.63,2000-08-07
15526,1,84.86,2000-01-11
15528,1,66.38,2000-09-01
15530,1,95.34,2000-12-07
15531,1,93.88,2000-12-16
15534,1,87.41,2000-08-19
15535,1,73.0,2000-06-20
15539,1,84.91,2000-07-02
15541,1,81.0,2000-06-09
15544,1,87.5,2000-05-27
15546,1,61.62,2000-06-07
15549,1,71.93,2000-08-19
15552,1,65.78,2000-05-01
15554,1,84.18,2000-06-11
15555,1,84.4,2000-11-15
15562,1,62.97,2000-03-05
15566,1,89.63,2000-09-18
15567,1,98.89,2000-05-02
15568,1,72.24,2000-12-08
15569,1,82.54,2000-10-18
15573,1,74.07,2000-05-23
15575,1,90.95,2000-06-02
15576,1,69.23,2000-04-13
15577,1,96.72,2000-08-10
15581,1,76.89,2000-01-24
15582,1,96.14,2000-08-26
15584,1,90.9,2000-03-10
15586,1,91.91,2000-11-17
15587,1,99.49,2000-12-12
15588,1,63.01,2000-02-14
15590,1,66.94,2000-09-28
15593,1,72.25,2000-06-25
15594,1,64.04,2000-02-29
15595,1,66.53,2000-09-18
15596,1,87.62,2000-03-04
15597,1,66.12,2000-11-09
15598,1,67.71,2000-09-24
15599,1,91.39,2000-03-10
15601,1,91.48,2000-05-06
15602,1,94.57,2000-07-15
15603,1,73.46,2000-02-11
15605,1,87.29,2000-03-29
15607,1,90.9,2000-12-02
15610,1,93.17,2000-10-31
15612,1,68.36,2000-07-15
15613,1,95.54,2000-10-19
15616,1,86.59,2000-06-02
15617,1,72.36,2000-01-24
15618,1,95.45,2000-06-04
15619,1,62.33,2000-06-30
15623,1,83.67,2000-05-16
15624,1,79.44,2000-01-23
15630,1,88.08,2000-12-02
15633,1,95.28,2000-08-21
15635,1,72.6,2000-05-17
15637,1,83.46,2000-03-02
15638,1,84.06,2000-09-01
15642,1,67.96,2000-01-13
15645,1,97.82,2000-09-29
15648,1,89.57,2000-01-10
15650,1,72.86,2000-04-29
15653,1,74.21,2000-02-27
15654,1,95.13,2000-03-27
15656,1,97.93,2000-10-31
15658,1,85.05,2000-12-27
15659,1,84.56,2000-04-12
15669,1,69.37,2000-11-30
15675,1,87.51,2000-08-07
15678,1,63.17,2000-11-02
15682,1,97.3,2000-09-28
15686,1,71.16,2000-03-05
15687,1,98.98,2000-01-10
15689,1,71.65,2000-05-20
15692,1,95.14,2000-09-25
15693,1,88.32,2000-07-18
15698,1,65.22,2000-07-05
15699,1,68.61,2000-09-22
15701,1,96.64,2000-02-03
15702,1,87.37,2000-07-21
15703,1,90.26,2000-09-14
15707,1,79.07,2000-12-06
15711,1,67.05,2000-03-03
15720,1,88.53,2000-11-25
15721,1,94.85,2000-09-20
15724,1,63.04,2000-10-24
15725,1,66.14,2000-09-16
15726,1,89.38,2000-03-05
15730,1,88.02,2000-06-11
15731,1,70.71,2000-01-26
15734,1,63.57,2000-02-27
15735,1,64.39,2000-09-16
15737,1,95.34,2000-04-19
15739,1,86.73,2000-11-14
15749,1,76.14,2000-01-21
15750,1,89.23,2000-08-19
15752,1,89.92,2000-11-02
15759,1,69.76,2000-04-26
15764,1,76.29,2000-12-12
15771,1,65.98,2000-06-05
15773,1,84.19,2000-06-04
15776,1,96.95,2000-10-16
15779,1,66.74,2000-08-10
15782,1,66.44,2000-08-08
15788,1,87.45,2000-08-17
15789,1,82.02,2000-06-27
15790,1,71.35,2000-08-19
15792,1,90.87,2000-11-19
15793,1,68.8,2000-11-18
15794,1,89.27,2000-10-15
15795,1,76.94,2000-02-02
15798,1,91.12,2000-04-13
15799,1,81.41,2000-09-16
15801,1,75.86,2000-07-06
15806,1,76.88,2000-04-30
15807,1,96.14,2000-11-07
15809,1,93.23,2000-12-28
15811,1,91.27,2000-12-08
15812,1,98.66,2000-09-28
15818,1,94.78,2000-09-07
15822,1,76.9,2000-01-20
15825,1,79.48,2000-09-16
15826,1,81.61,2000-11-02
15833,1,63.55,2000-10-08
15836,1,74.67,2000-12-29
15838,1,90.22,2000-04-13
15840,1,96.27,2000-12-10
15846,1,92.05,2000-09-25
15850,1,71.86,2000-12-17
15852,1,76.32,2000-10-12
15857,1,93.76,2000-07-30
15858,1,95.39,2000-12-14
15859,1,68.69,2000-11-28
15861,1,65.35,2000-03-17
15866,1,83.89,2000-03-22
15874,1,64.83,2000-07-03
15875,1,67.91,2000-09-21
15878,1,83.65,2000-11-15
15883,1,70.64,2000-05-15
15884,1,99.3,2000-06-03
15886,1,75.43,2000-06-15
15887,1,74.16,2000-05-26
15893,1,91.06,2000-11-30
15900,1,96.69,2000-09-28
15903,1,63.76,2000-03-26
15914,1,77.53,2000-01-16
15916,1,78.78,2000-10-20
15922,1,77.34,2000-07-29
15924,1,87.83,2000-05-22
15926,1,61.85,2000-08-04
15927,1,71.33,2000-04-24
15928,1,98.68,2000-08-16
15933,1,85.0,2000-01-29
15935,1,64.67,2000-08-26
15937,1,97.85,2000-03-29
15938,1,89.81,2000-03-01
15940,1,79.41,2000-04-24
15941,1,77.74,2000-01-12
15942,1,62.33,2000-10-15
15943,1,84.59,2000-09-28
15946,1,88.41,2000-11-14
15948,1,83.08,2000-05-18
15951,1,69.64,2000-05-09
15952,1,99.64,2000-06-01
15953,1,66.32,2000-09-23
15954,1,63.35,2000-02-15
15956,1,60.04,2000-12-16
15957,1,79.07,2000-02-13
15958,1,61.95,2000-08-06
15959,1,65.43,2000-04-20
15960,1,85.61,2000-05-12
15970,1,87.42,2000-04-12
15973,1,78.24,2000-11-02
15974,1,62.87,2000-05-24
15975,1,90.5,2000-12-15
15978,1,70.66,2000-12-15
15980,1,99.58,2000-11-26
15985,1,85.68,2000-06-28
15987,1,99.88,2000-11-15
15988,1,85.21,2000-05-14
15991,1,90.98,2000-01-25
15993,1,81.55,2000-12-17
15996,1,78.27,2000-05-12
15997,1,77.07,2000-10-27
16003,1,92.22,2000-12-14
16004,1,95.6,2000-09-28
16005,1,86.36,2000-07-18
16006,1,80.51,2000-09-04
16008,1,71.55,2000-08-28
16009,1,87.51,2000-08-08
